data_year,victim_id,injury_id
2022,180572348,5
2022,180572733,5
2022,180572282,5
2022,180572499,5
2022,180572546,4
2022,180572547,4
2022,169009837,5
2022,187115402,5
2022,187115408,4
2022,188686354,5
2022,169009592,5
2022,180572231,5
2022,180572330,4
2022,180572332,5
2022,180572333,4
2022,180572364,5
2022,180572490,5
2022,180572281,5
2022,180572581,5
2022,169009608,5
2022,180572307,4
2022,180572361,5
2022,180572388,5
2022,169017375,5
2022,180572265,4
2022,169009875,5
2022,180572902,5
2022,180572327,5
2022,180572959,4
2022,180572778,5
2022,180572475,5
2022,180572509,5
2022,180572622,1
2022,180572678,5
2022,180572832,4
2022,180572458,5
2022,180572459,5
2022,180572561,4
2022,180572480,4
2022,180572873,5
2022,180572738,5
2022,180572474,5
2022,180572542,5
2022,180572543,5
2022,180572617,2
2022,169009876,4
2022,169009578,4
2022,169017321,5
2022,180572599,5
2022,169009609,5
2022,169009659,5
2022,169009697,4
2022,180573036,5
2022,180573037,5
2022,180573249,5
2022,184193109,5
2022,184193110,5
2022,180572919,5
2022,187115938,4
2022,187115939,5
2022,187115949,5
2022,169009709,5
2022,169009710,5
2022,169009686,5
2022,180572774,5
2022,180572777,5
2022,180572962,4
2022,180572992,4
2022,180572994,5
2022,180573190,4
2022,180572854,4
2022,169009704,5
2022,169009646,5
2022,180572874,5
2022,169009647,5
2022,169009648,5
2022,169009649,5
2022,169009650,5
2022,169009664,4
2022,169009670,5
2022,169009676,4
2022,169009705,5
2022,169009706,5
2022,169009739,4
2022,180572849,4
2022,169017489,5
2022,169017490,4
2022,180573109,4
2022,180573074,6
2022,180573034,5
2022,180573035,5
2022,180573078,5
2022,180573079,5
2022,180573142,5
2022,180573309,4
2022,180573067,5
2022,180573214,5
2022,180573158,5
2022,180573159,5
2022,169009740,5
2022,169009713,4
2022,169009714,5
2022,169009765,4
2022,176613860,5
2022,169009820,4
2022,169009842,5
2022,169009846,4
2022,180573110,5
2022,180573180,5
2022,180573181,5
2022,180573182,5
2022,180573183,5
2022,180573285,3
2022,180573350,5
2022,180573228,5
2022,184193199,5
2022,180573057,4
2022,180573206,4
2022,180573401,5
2022,180573404,5
2022,180573122,5
2022,180573135,8
2022,180573199,4
2022,180573384,5
2022,180573459,5
2022,180573136,5
2022,169009877,4
2022,170717916,4
2022,184193015,5
2022,180573198,5
2022,187116136,5
2022,180573188,4
2022,180573241,5
2022,180573242,5
2022,169009878,4
2022,170718032,4
2022,172515585,4
2022,169009829,5
2022,187079673,4
2022,170717967,5
2022,180573636,4
2022,180573345,5
2022,180573647,5
2022,180573694,5
2022,180573695,4
2022,180573258,5
2022,180573259,5
2022,180573382,5
2022,187116331,5
2022,180573453,5
2022,180573454,5
2022,170718089,4
2022,170718181,4
2022,170718194,4
2022,176613941,4
2022,187079714,5
2022,180573289,4
2022,180573746,5
2022,188686775,5
2022,180573318,5
2022,180573319,5
2022,180573397,5
2022,180573847,5
2022,172515665,6
2022,172515698,5
2022,172515885,4
2022,172515873,4
2022,172515772,5
2022,172515799,5
2022,174241734,4
2022,172516024,5
2022,180573539,5
2022,180573540,5
2022,180573785,4
2022,180573882,4
2022,174241786,5
2022,174241807,4
2022,187115497,5
2022,180573895,4
2022,174241689,5
2022,174241728,5
2022,176614098,3
2022,180573665,5
2022,180573769,4
2022,172515988,5
2022,172515910,5
2022,172515911,4
2022,174242317,4
2022,169017995,4
2022,180573664,5
2022,180573906,5
2022,180573527,4
2022,180573612,5
2022,180573943,5
2022,180573944,5
2022,180573945,5
2022,180573830,4
2022,180573605,4
2022,180573559,5
2022,180573657,5
2022,180573840,5
2022,180573688,5
2022,174241804,5
2022,174241820,5
2022,174241821,5
2022,174242010,4
2022,176613973,5
2022,180538026,4
2022,180574263,4
2022,180573641,4
2022,187116125,5
2022,180573880,5
2022,180573985,6
2022,180573986,5
2022,180573987,5
2022,180573652,4
2022,180573731,5
2022,180573804,4
2022,180573805,4
2022,180574055,5
2022,180573826,4
2022,180573679,5
2022,180574075,5
2022,180574076,5
2022,180574077,5
2022,180573842,4
2022,180574002,5
2022,180573834,4
2022,180573937,5
2022,180574072,4
2022,180573928,5
2022,180574027,5
2022,187115571,5
2022,180573952,5
2022,176613997,4
2022,176614058,5
2022,176613966,5
2022,180573973,5
2022,180574175,5
2022,180573954,5
2022,180573955,5
2022,180573956,5
2022,180573957,5
2022,180574126,5
2022,180574330,5
2022,176614030,4
2022,176614087,5
2022,176614088,5
2022,183241673,4
2022,176614134,5
2022,176614135,4
2022,176614183,5
2022,180538064,5
2022,180538080,5
2022,180574353,5
2022,180574354,5
2022,180574253,4
2022,180573936,5
2022,180574326,4
2022,180574326,8
2022,180573938,5
2022,180573939,5
2022,180573940,5
2022,180574005,5
2022,180574006,5
2022,180574248,4
2022,183242302,5
2022,180538839,5
2022,184192987,4
2022,180574004,4
2022,180574149,5
2022,180538840,4
2022,180538850,4
2022,188686365,5
2022,188686366,5
2022,180574220,5
2022,180574311,5
2022,180574312,5
2022,180574287,4
2022,180574366,5
2022,183241772,4
2022,180574171,4
2022,180574214,5
2022,187116286,4
2022,180574313,5
2022,180574252,4
2022,180574321,5
2022,180574405,5
2022,180574467,5
2022,180574218,4
2022,183241779,5
2022,183241785,4
2022,183241815,4
2022,183241774,4
2022,183241782,3
2022,183241801,5
2022,183241806,5
2022,183241821,6
2022,183241838,5
2022,183241930,4
2022,183241933,5
2022,183241906,5
2022,180574342,5
2022,180574195,4
2022,180574391,3
2022,180574501,4
2022,180574202,4
2022,180574517,5
2022,180574268,4
2022,168991438,5
2022,180574425,5
2022,187115942,5
2022,187115943,5
2022,180574450,4
2022,180574469,5
2022,180574553,4
2022,180574530,5
2022,180574493,4
2022,169018018,5
2022,180574735,5
2022,180574857,5
2022,180574580,5
2022,180574621,5
2022,169018377,5
2022,169018378,4
2022,180574439,5
2022,183234137,5
2022,180574537,5
2022,180574527,4
2022,180574641,4
2022,180574700,5
2022,180574717,5
2022,180574774,5
2022,180574645,5
2022,180574646,5
2022,180574709,4
2022,180574622,4
2022,180574786,4
2022,180574829,5
2022,180574952,1
2022,180574726,6
2022,180574728,5
2022,180574729,5
2022,180574730,5
2022,180574873,5
2022,180574708,5
2022,180574886,8
2022,180574932,4
2022,180574933,4
2022,180574685,4
2022,180574780,5
2022,180574781,5
2022,188686535,4
2022,180574992,4
2022,180575104,5
2022,180574740,4
2022,180574741,4
2022,188684750,5
2022,184193165,5
2022,184193166,5
2022,180574703,5
2022,188686709,4
2022,188686892,5
2022,180575139,4
2022,180575296,5
2022,180575297,5
2022,180574923,5
2022,180574924,5
2022,176608095,4
2022,188685610,5
2022,188686451,4
2022,180574902,5
2022,180574931,4
2022,180574946,4
2022,180574971,4
2022,187116032,5
2022,172505489,4
2022,188686741,4
2022,180575660,5
2022,180575654,4
2022,180575108,5
2022,180575109,5
2022,180575110,5
2022,180575111,5
2022,180575130,5
2022,180575144,5
2022,188686950,4
2022,180575661,5
2022,180575068,5
2022,180575858,4
2022,180575091,4
2022,180575389,5
2022,180575390,5
2022,180575127,5
2022,172505512,4
2022,180523876,5
2022,180575295,5
2022,180575399,5
2022,180575203,4
2022,180575193,5
2022,180575217,4
2022,180575242,5
2022,180575264,5
2022,180575265,5
2022,180575397,1
2022,172505339,4
2022,180575398,4
2022,180575443,4
2022,180575231,4
2022,180575232,5
2022,180575233,4
2022,180575234,5
2022,180575310,4
2022,180575254,5
2022,180575491,5
2022,180575268,5
2022,180575269,5
2022,180575474,5
2022,180575282,4
2022,172505348,5
2022,180575283,4
2022,180523890,5
2022,174233339,5
2022,188686430,4
2022,174233381,4
2022,183234151,5
2022,174233398,5
2022,175405692,4
2022,180575456,5
2022,180575425,5
2022,180575426,5
2022,175405707,5
2022,175405778,5
2022,175405863,4
2022,188684812,5
2022,187115620,3
2022,188685484,5
2022,188685485,5
2022,188685487,5
2022,176608504,5
2022,180575993,4
2022,184193170,4
2022,180575523,5
2022,180575417,5
2022,180575483,5
2022,180576055,4
2022,180575499,4
2022,180575494,4
2022,180575892,5
2022,180575686,4
2022,188686733,5
2022,180575505,5
2022,180575535,5
2022,180575966,3
2022,180575967,4
2022,180576029,5
2022,180575511,3
2022,180575538,2
2022,180575819,5
2022,180575863,4
2022,180575548,4
2022,180525459,2
2022,187116054,4
2022,180575517,6
2022,180575518,6
2022,180575559,5
2022,180575560,5
2022,180575591,6
2022,180575601,4
2022,180575581,5
2022,180575583,5
2022,180575873,4
2022,180575898,4
2022,180575963,4
2022,187116101,4
2022,180575717,5
2022,180575756,5
2022,180525459,3
2022,180525459,6
2022,180523935,4
2022,169018567,4
2022,180575798,5
2022,180575953,5
2022,180575955,5
2022,180575667,5
2022,180575710,5
2022,180576142,1
2022,187116480,4
2022,180575769,5
2022,180576046,4
2022,170702496,4
2022,180575764,5
2022,180575872,5
2022,183234247,5
2022,183234248,5
2022,183234255,5
2022,183234264,5
2022,180524574,5
2022,180576011,5
2022,187116701,6
2022,180575924,4
2022,180575925,5
2022,180576085,5
2022,180576159,5
2022,180576161,5
2022,180575919,5
2022,180576077,4
2022,180576031,5
2022,183234271,5
2022,180576154,4
2022,180576138,4
2022,180576276,5
2022,180576541,5
2022,183235953,5
2022,180576143,4
2022,183234272,5
2022,180523975,5
2022,184193079,5
2022,180576115,5
2022,180576243,4
2022,180504408,5
2022,180576168,5
2022,187116217,4
2022,180576218,5
2022,180576274,4
2022,180576349,4
2022,180576437,4
2022,180576438,4
2022,180576644,5
2022,180576212,4
2022,184193100,4
2022,180576234,4
2022,180576283,4
2022,169018894,4
2022,169018895,5
2022,180576484,4
2022,183236068,4
2022,183236071,5
2022,180576280,5
2022,180576367,5
2022,180576501,5
2022,187116218,4
2022,180576446,4
2022,180576385,4
2022,180576451,4
2022,180576252,5
2022,180576635,1
2022,180576637,1
2022,180576254,5
2022,180576502,5
2022,180576503,5
2022,180576655,5
2022,180576540,5
2022,180576347,5
2022,180576636,4
2022,180576390,5
2022,187115979,5
2022,180576581,4
2022,180576781,4
2022,180576614,5
2022,180576642,4
2022,187115997,5
2022,180576528,5
2022,169018756,4
2022,169018947,5
2022,180576906,4
2022,180577026,5
2022,180577027,5
2022,180576563,5
2022,187116206,5
2022,180576869,5
2022,180576643,5
2022,180577105,5
2022,183235858,4
2022,187116244,5
2022,180576660,5
2022,188686849,4
2022,184193302,4
2022,184193303,4
2022,180576809,4
2022,180577095,5
2022,180576675,4
2022,180576676,5
2022,180576839,5
2022,180577050,4
2022,187115773,4
2022,180576960,4
2022,180576987,5
2022,187115693,5
2022,183235955,5
2022,180576921,4
2022,169019419,4
2022,180576814,4
2022,180576979,4
2022,180576963,5
2022,180576964,5
2022,176599713,5
2022,180576884,5
2022,180576919,4
2022,180576919,8
2022,184193232,5
2022,180576925,5
2022,180576957,5
2022,180576992,4
2022,187115709,4
2022,184193262,4
2022,180576930,4
2022,180576994,4
2022,180576989,4
2022,180577493,5
2022,187116043,4
2022,169018949,5
2022,180577168,5
2022,180577169,5
2022,180577081,4
2022,180577642,1
2022,180577573,4
2022,180577084,4
2022,180577124,4
2022,180577450,5
2022,180577177,5
2022,180577178,5
2022,180577462,5
2022,180577377,4
2022,180577301,4
2022,180577432,4
2022,180577461,5
2022,180577299,5
2022,180577541,5
2022,180577289,5
2022,184193071,5
2022,180577344,5
2022,180577345,5
2022,180577537,1
2022,180577537,2
2022,180577537,4
2022,180577523,5
2022,164416928,5
2022,172492813,5
2022,188686564,5
2022,188686565,5
2022,180577824,5
2022,180577825,5
2022,180577826,5
2022,180577544,5
2022,180577710,4
2022,180577770,5
2022,180577851,4
2022,180577785,4
2022,180577786,4
2022,180577970,5
2022,180578073,4
2022,180577546,5
2022,180577737,5
2022,180577901,4
2022,180577587,5
2022,180577638,4
2022,180578020,5
2022,180577658,5
2022,180577659,5
2022,180577917,5
2022,184193213,4
2022,180577847,4
2022,187116798,4
2022,180577598,5
2022,180577640,5
2022,180577641,5
2022,180577772,5
2022,180578086,5
2022,180578059,5
2022,180577612,5
2022,180578014,5
2022,180577827,4
2022,180578107,4
2022,180577792,5
2022,180578036,5
2022,180578134,5
2022,180577803,4
2022,180577804,5
2022,174219080,4
2022,174219081,5
2022,176599743,5
2022,180577797,4
2022,180577942,5
2022,180577850,5
2022,180577991,5
2022,176599636,4
2022,180577735,4
2022,180577908,4
2022,180577776,4
2022,180577777,5
2022,180578028,5
2022,180578067,5
2022,169019122,5
2022,180578242,5
2022,180577892,5
2022,180578331,5
2022,180578482,5
2022,180577935,4
2022,180577936,4
2022,180578080,5
2022,180578082,5
2022,180577937,4
2022,180577939,5
2022,180578138,5
2022,180578258,5
2022,180578259,5
2022,180578072,4
2022,180578154,5
2022,180578262,4
2022,180578382,4
2022,180578135,4
2022,180578137,4
2022,180578284,5
2022,180578352,4
2022,180578612,4
2022,180578200,5
2022,188687174,3
2022,188687175,5
2022,180578279,4
2022,180578343,4
2022,180578344,4
2022,180578196,5
2022,180578197,5
2022,180578285,4
2022,187116116,2
2022,187116116,3
2022,180578670,5
2022,180578599,4
2022,180578271,5
2022,180578272,5
2022,180503410,5
2022,183236168,5
2022,180578243,5
2022,180578444,4
2022,180578246,2
2022,180578246,4
2022,180578449,4
2022,180578615,5
2022,180578393,4
2022,183236306,4
2022,180503420,5
2022,176599710,4
2022,180578853,4
2022,180578603,5
2022,183225907,4
2022,169019345,4
2022,183225908,4
2022,180578503,4
2022,168966245,2
2022,180578900,5
2022,180578461,5
2022,180578496,5
2022,180578497,5
2022,180578498,5
2022,180578499,5
2022,180578500,5
2022,180578501,5
2022,180578681,5
2022,180578841,5
2022,180578386,5
2022,180578387,5
2022,180578388,5
2022,180578389,5
2022,180578472,5
2022,180578686,4
2022,180578456,5
2022,168966245,6
2022,176599994,5
2022,169019523,5
2022,180578626,5
2022,180578849,4
2022,180578426,5
2022,187116680,5
2022,176599718,5
2022,180578904,4
2022,180578973,4
2022,187115828,4
2022,176599785,5
2022,176599857,5
2022,176599864,5
2022,176599865,5
2022,172492950,5
2022,187116088,2
2022,187115789,4
2022,180578663,5
2022,180578866,5
2022,180578622,5
2022,180578707,4
2022,169019701,5
2022,180579071,5
2022,180578939,5
2022,180578940,5
2022,180578614,5
2022,187115801,4
2022,180578831,4
2022,174219001,5
2022,172493094,5
2022,180578646,5
2022,180578896,1
2022,180579033,4
2022,180579034,5
2022,176599866,5
2022,172493160,5
2022,180503366,5
2022,180578666,5
2022,180578829,4
2022,180579058,5
2022,180578672,4
2022,180578753,8
2022,172493397,5
2022,172493432,4
2022,172493323,5
2022,180579158,4
2022,176600000,5
2022,172493231,5
2022,169019815,4
2022,169019950,5
2022,180579057,5
2022,180578977,5
2022,172493282,5
2022,188686418,4
2022,188686419,4
2022,176599922,4
2022,176599952,4
2022,176600160,5
2022,180578854,5
2022,187115987,5
2022,187115988,5
2022,180578926,4
2022,180579171,5
2022,175400451,5
2022,174219224,5
2022,174219292,5
2022,176599958,8
2022,180579127,4
2022,180579202,5
2022,180579203,5
2022,180579306,5
2022,180578917,5
2022,169019752,4
2022,169019753,4
2022,180579045,5
2022,180578878,6
2022,180578879,5
2022,180578880,5
2022,180578881,5
2022,180578882,5
2022,169019521,6
2022,180579109,4
2022,180579429,5
2022,180578897,4
2022,180579035,5
2022,180579210,5
2022,175400521,5
2022,180579090,4
2022,176600128,5
2022,180579287,5
2022,180579396,5
2022,180579513,4
2022,180579514,4
2022,176600163,5
2022,180503501,5
2022,180579128,5
2022,180579598,4
2022,180579391,5
2022,180579121,5
2022,180579188,6
2022,180579376,4
2022,180579196,4
2022,180503502,5
2022,180579201,5
2022,180503600,4
2022,180579447,4
2022,180579358,4
2022,180579651,5
2022,180579675,4
2022,180579444,5
2022,184193381,5
2022,172481915,5
2022,180579454,4
2022,180579527,4
2022,180579713,5
2022,180579288,5
2022,180579435,4
2022,180579576,5
2022,180579409,4
2022,169020048,5
2022,180579525,5
2022,180579597,4
2022,180579702,5
2022,180579975,5
2022,180579540,5
2022,180579617,4
2022,188686812,5
2022,180579838,5
2022,187116079,5
2022,180579705,4
2022,180579554,5
2022,180579556,5
2022,180579950,5
2022,180579987,5
2022,180579667,4
2022,180579692,5
2022,180579748,4
2022,180579748,8
2022,180579530,4
2022,180579570,4
2022,180579487,5
2022,180579489,5
2022,180579492,4
2022,184193295,4
2022,180579503,4
2022,187116138,4
2022,180579969,5
2022,180579970,5
2022,180579676,5
2022,180579551,6
2022,180579552,5
2022,184193158,4
2022,184193159,4
2022,184193160,4
2022,187115895,5
2022,187115896,5
2022,180579629,5
2022,180580042,5
2022,180580063,4
2022,180580142,5
2022,180579716,4
2022,183236097,4
2022,180579708,5
2022,180579699,5
2022,180579760,5
2022,180579761,5
2022,180580079,4
2022,180580086,5
2022,180580147,5
2022,180579832,5
2022,187116050,4
2022,180579847,4
2022,180580196,4
2022,180580248,5
2022,180579883,5
2022,180579882,5
2022,180580093,5
2022,180580233,5
2022,180579940,5
2022,168946727,5
2022,168946763,5
2022,172481966,5
2022,172481918,5
2022,187116476,4
2022,180579901,5
2022,180579903,3
2022,180580416,5
2022,180579930,4
2022,180580308,4
2022,180580380,5
2022,180580199,4
2022,172481977,5
2022,172481978,5
2022,172482079,5
2022,176588600,5
2022,187115995,4
2022,180580253,5
2022,180580252,4
2022,180580259,4
2022,180580260,4
2022,180580604,5
2022,180580651,5
2022,180580325,4
2022,180580329,4
2022,180580214,5
2022,180580215,5
2022,180580216,5
2022,180580217,5
2022,180580220,5
2022,180580277,4
2022,180580191,4
2022,180580294,5
2022,180580201,5
2022,183236013,5
2022,180580534,4
2022,180580221,5
2022,180580375,4
2022,180580241,4
2022,176588470,5
2022,180580316,4
2022,180580340,3
2022,180580432,5
2022,180580471,4
2022,180580811,4
2022,180580476,5
2022,180580479,4
2022,180580283,5
2022,180580457,5
2022,180580992,5
2022,176588488,5
2022,180580993,5
2022,188686866,4
2022,188686867,4
2022,180581109,4
2022,180580566,4
2022,180580567,5
2022,180580926,5
2022,180580430,5
2022,180581185,5
2022,180581001,5
2022,180581049,5
2022,188687006,4
2022,180580555,4
2022,180580694,4
2022,176588536,5
2022,180580810,5
2022,180580819,4
2022,180580595,5
2022,180580596,5
2022,180580833,5
2022,183236113,4
2022,180580696,5
2022,180580938,5
2022,180580847,5
2022,180580982,5
2022,187115926,5
2022,187115927,4
2022,187115928,5
2022,180580795,5
2022,180581137,4
2022,180581137,8
2022,187115941,5
2022,180580731,5
2022,180580869,4
2022,176588623,5
2022,169020706,4
2022,180581428,5
2022,180580776,4
2022,187116238,4
2022,180580814,5
2022,180580815,5
2022,180580816,5
2022,180580817,5
2022,180580859,5
2022,180580860,5
2022,180580861,5
2022,180580862,5
2022,180580887,5
2022,180580888,5
2022,180580890,5
2022,180580969,5
2022,180580972,5
2022,180581454,5
2022,180581455,5
2022,180581371,5
2022,180580839,5
2022,176588589,5
2022,180482976,5
2022,187116156,4
2022,180581116,5
2022,180580840,4
2022,187116161,5
2022,187116162,5
2022,187116163,5
2022,187116164,5
2022,180581039,5
2022,183215733,5
2022,188686748,4
2022,187116524,4
2022,187116525,5
2022,180580944,5
2022,180580948,4
2022,187116559,4
2022,169020303,4
2022,180580897,5
2022,187116577,5
2022,180580933,4
2022,187116587,4
2022,180581260,4
2022,180581076,5
2022,183215734,5
2022,184169811,5
2022,180581118,5
2022,180581197,6
2022,174215893,5
2022,180581208,5
2022,180581586,5
2022,180581587,5
2022,180581139,4
2022,180581224,4
2022,180581400,5
2022,184169812,5
2022,184169597,5
2022,180581518,5
2022,180581519,5
2022,176588674,5
2022,164393882,4
2022,187116004,5
2022,180581222,6
2022,180581445,5
2022,187116122,3
2022,184193290,5
2022,180581766,4
2022,180581662,4
2022,187116395,4
2022,188687284,4
2022,180581632,4
2022,180581556,4
2022,180581628,4
2022,180582081,4
2022,180581429,5
2022,180581834,1
2022,180581834,6
2022,180581836,5
2022,187116753,5
2022,180581423,4
2022,187117059,5
2022,180581719,4
2022,187116113,5
2022,180581631,5
2022,180581490,4
2022,180581589,3
2022,188687011,6
2022,180581641,5
2022,180581465,5
2022,180581466,5
2022,180581494,5
2022,180581530,5
2022,180581877,5
2022,180581903,5
2022,180581521,5
2022,169020768,4
2022,180581810,5
2022,180581473,4
2022,180581817,4
2022,169020702,4
2022,180581542,5
2022,187116334,5
2022,180581629,5
2022,180581951,5
2022,180581734,4
2022,180581756,5
2022,180581758,5
2022,184193434,5
2022,184193299,5
2022,180581917,4
2022,180581698,5
2022,180581718,4
2022,180581839,5
2022,180581840,5
2022,180581835,5
2022,180581868,4
2022,180582294,4
2022,180581779,5
2022,180581945,4
2022,180581963,5
2022,180581783,4
2022,180581864,5
2022,180581875,5
2022,180582222,4
2022,180581946,5
2022,180582103,4
2022,180581906,4
2022,180581907,5
2022,180581908,5
2022,180581927,5
2022,187116285,5
2022,180581934,5
2022,180581935,5
2022,180581944,4
2022,180581965,5
2022,180581966,5
2022,180582406,3
2022,180581947,3
2022,180582104,5
2022,180582112,1
2022,180582112,8
2022,180582113,4
2022,180581975,5
2022,180582090,5
2022,180582091,5
2022,180581981,5
2022,180581983,5
2022,180581993,4
2022,180582001,5
2022,188686827,3
2022,180582315,4
2022,180582322,4
2022,180582352,5
2022,180582701,5
2022,180582702,4
2022,188686956,4
2022,188686957,5
2022,180582023,4
2022,180582024,4
2022,180582030,5
2022,180582365,5
2022,180582015,4
2022,180582372,4
2022,180582388,5
2022,184193278,4
2022,180582212,5
2022,180582101,5
2022,180582114,4
2022,180582391,5
2022,180582189,5
2022,180582170,4
2022,180582420,5
2022,180582437,4
2022,170703241,4
2022,170703242,5
2022,170703246,5
2022,180582323,5
2022,180582321,5
2022,180582369,5
2022,180582364,4
2022,180582469,4
2022,180582491,4
2022,180582382,5
2022,180582383,5
2022,180582386,5
2022,180582415,5
2022,180582482,4
2022,180582387,5
2022,169020744,4
2022,180582425,5
2022,180582442,5
2022,180582421,4
2022,180582445,5
2022,180582807,5
2022,180582475,5
2022,180582476,4
2022,180582813,4
2022,180582831,5
2022,180582832,5
2022,180582833,5
2022,180582893,4
2022,188686736,4
2022,180582554,4
2022,180582649,6
2022,180582623,4
2022,180582515,4
2022,180583014,5
2022,180582537,5
2022,180582892,5
2022,183236060,5
2022,183236061,5
2022,183236062,5
2022,169021065,4
2022,169021066,4
2022,169021067,4
2022,180582765,4
2022,187116119,4
2022,184193338,5
2022,183236138,5
2022,180582766,5
2022,180583176,5
2022,180582640,4
2022,180582731,5
2022,180582679,5
2022,180582749,4
2022,170703199,4
2022,180582781,5
2022,180583321,5
2022,180583372,5
2022,180582758,5
2022,187116041,5
2022,180582895,4
2022,187116051,5
2022,180582806,4
2022,180582850,5
2022,180583154,5
2022,180583166,5
2022,180582821,5
2022,180582943,5
2022,180582946,5
2022,180582926,5
2022,180583778,4
2022,180582955,5
2022,180583150,4
2022,169021125,4
2022,180582994,5
2022,180583427,5
2022,180583428,5
2022,180583141,5
2022,180583155,5
2022,180583063,5
2022,162619616,4
2022,184193240,5
2022,180583277,5
2022,180583278,5
2022,180583282,5
2022,180583042,5
2022,180583043,5
2022,187116366,5
2022,180583580,6
2022,180583067,4
2022,180583481,4
2022,187116413,4
2022,180583170,5
2022,180583171,5
2022,180583173,5
2022,180583108,5
2022,180583111,4
2022,180583695,4
2022,180583156,5
2022,180583158,5
2022,180583163,5
2022,180583548,4
2022,180583558,5
2022,180583201,4
2022,162619722,4
2022,162619652,4
2022,162619658,4
2022,162619751,4
2022,180583374,5
2022,180583492,5
2022,188686904,5
2022,180583649,4
2022,180583245,5
2022,180583593,5
2022,180583420,5
2022,180583323,2
2022,180583323,4
2022,162619833,4
2022,180583322,5
2022,162619894,4
2022,162619958,5
2022,169021380,5
2022,162619959,5
2022,164393698,5
2022,164393699,5
2022,164393700,4
2022,164393701,4
2022,162619615,4
2022,180583432,5
2022,180583862,4
2022,180583863,5
2022,188686946,5
2022,188686947,5
2022,180583792,5
2022,180583793,5
2022,180583899,5
2022,180583582,5
2022,180584145,6
2022,180584146,5
2022,180583485,5
2022,187117216,5
2022,180583508,5
2022,180583617,5
2022,180583618,5
2022,180583648,4
2022,180583683,4
2022,187116099,4
2022,180583546,4
2022,180583572,5
2022,180583821,1
2022,180583821,4
2022,180583830,4
2022,180583864,5
2022,180583896,5
2022,180583897,5
2022,180583913,5
2022,180583881,4
2022,162619847,4
2022,180584275,5
2022,180583692,5
2022,180584281,5
2022,180584282,5
2022,187116683,4
2022,180583748,4
2022,180584001,5
2022,180584002,5
2022,180584004,5
2022,180583779,5
2022,180583820,4
2022,162619667,5
2022,162619744,5
2022,180583955,5
2022,180584352,5
2022,180584380,5
2022,162619745,5
2022,162619786,5
2022,162619787,4
2022,162619788,5
2022,162619843,5
2022,162619918,5
2022,162619687,4
2022,180584113,5
2022,180584114,5
2022,180583954,4
2022,162619688,5
2022,162619800,4
2022,164393696,4
2022,188686788,5
2022,180584070,5
2022,180584128,5
2022,180584161,5
2022,180584014,5
2022,180584539,4
2022,180584590,4
2022,180584051,4
2022,180584052,5
2022,169021327,5
2022,180584065,5
2022,180584066,5
2022,180584160,3
2022,180584160,4
2022,180584172,5
2022,180584173,6
2022,187116207,6
2022,187116208,6
2022,187116209,5
2022,180584311,5
2022,169021532,5
2022,164393697,5
2022,180584329,5
2022,164393746,5
2022,164393747,5
2022,184193209,4
2022,164393788,4
2022,180584339,5
2022,180584127,5
2022,187116624,5
2022,180584169,5
2022,180584216,5
2022,180584450,4
2022,164393811,5
2022,180584481,5
2022,187117157,4
2022,180584255,5
2022,180584256,5
2022,180584259,5
2022,180584265,5
2022,180584268,5
2022,164393594,4
2022,180584735,4
2022,180584742,5
2022,180584596,5
2022,187116123,5
2022,180584337,5
2022,180584338,5
2022,180584359,4
2022,180584368,4
2022,180584383,5
2022,180584673,5
2022,180584677,5
2022,180584471,5
2022,180584499,5
2022,180584452,5
2022,180584473,4
2022,164393693,4
2022,180584936,4
2022,180584571,5
2022,180584576,5
2022,183236282,5
2022,180584483,4
2022,180584484,5
2022,164393801,5
2022,180585166,4
2022,180585167,5
2022,164393610,5
2022,164393769,5
2022,184193238,5
2022,180584556,5
2022,188687206,5
2022,188687207,4
2022,180584494,5
2022,180584957,5
2022,180584643,5
2022,180584653,4
2022,180584663,4
2022,164393627,5
2022,180584597,4
2022,180585025,4
2022,180584557,4
2022,180584829,5
2022,180584564,5
2022,180584572,5
2022,184193386,5
2022,184193387,5
2022,180584654,5
2022,180585170,5
2022,180585039,5
2022,180584664,4
2022,187116537,5
2022,180584965,5
2022,164393628,5
2022,164393629,5
2022,164393669,5
2022,183236123,4
2022,183236124,4
2022,180585379,5
2022,180584692,4
2022,180585398,5
2022,180584730,5
2022,180585149,5
2022,164393708,5
2022,164393766,5
2022,164393824,6
2022,164393641,4
2022,187116144,4
2022,184193520,5
2022,184193521,5
2022,164394068,5
2022,183236206,4
2022,164394070,5
2022,164393694,5
2022,169021569,5
2022,169021570,5
2022,180584802,5
2022,180584803,5
2022,180584921,5
2022,180584812,5
2022,180584913,5
2022,180584915,5
2022,180584968,4
2022,164393695,5
2022,164394019,5
2022,180584922,5
2022,180584940,5
2022,180585538,5
2022,164393730,5
2022,183236243,4
2022,180584949,5
2022,180585372,5
2022,180585375,5
2022,180585389,5
2022,164393942,4
2022,180585077,4
2022,180585078,5
2022,180585125,2
2022,180585126,2
2022,169022098,4
2022,169022099,4
2022,180585067,4
2022,180585068,4
2022,180585086,4
2022,180585669,4
2022,180585571,5
2022,180585638,4
2022,180585092,5
2022,169022271,5
2022,164393838,4
2022,169021657,4
2022,169021658,5
2022,187116653,4
2022,180585024,5
2022,180585035,5
2022,180585064,5
2022,180585065,5
2022,180585016,6
2022,180585171,5
2022,180585172,5
2022,180585753,4
2022,180585754,4
