data_year,criminal_act_id,offense_id
2022,6,186789798
2022,6,186789941
2022,6,186789942
2022,6,186789959
2022,6,186790008
2022,6,186790009
2022,8,186789907
2022,6,186789955
2022,6,186789965
2022,6,186789829
2022,6,186789938
2022,6,186789939
2022,6,186789940
2022,6,186789910
2022,6,186789945
2022,6,186789956
2022,6,186789957
2022,3,186789978
2022,6,186789978
2022,6,186789979
2022,6,186789980
2022,6,186790043
2022,6,186790044
2022,6,186790090
2022,6,186790062
2022,6,186790208
2022,6,186790209
2022,6,186790397
2022,6,186790450
2022,6,178666221
2022,6,186790004
2022,6,186790005
2022,6,186790025
2022,6,186790042
2022,8,186790061
2022,6,186790106
2022,6,186790122
2022,6,186790143
2022,6,186790168
2022,6,186790169
2022,6,186790150
2022,6,186790166
2022,6,186790167
2022,6,186790192
2022,6,186790199
2022,6,186790171
2022,6,186790172
2022,6,186790154
2022,6,186790155
2022,6,186790284
2022,6,178666081
2022,6,178666082
2022,6,186790339
2022,6,186790382
2022,6,186790266
2022,6,186790267
2022,3,186790214
2022,6,186790214
2022,6,186790215
2022,6,186790216
2022,6,186790224
2022,6,186790225
2022,6,186790237
2022,6,186790239
2022,6,186790240
2022,6,186790325
2022,6,186790346
2022,6,186790702
2022,6,186790751
2022,6,186790241
2022,6,186790242
2022,6,186790243
2022,6,186790269
2022,6,186790285
2022,3,186790318
2022,6,186790318
2022,6,186790319
2022,6,186790360
2022,6,186790361
2022,6,186790405
2022,6,188523375
2022,6,188523376
2022,6,188523426
2022,6,188523427
2022,6,178666182
2022,6,188523498
2022,6,188523499
2022,2,188523451
2022,2,188523489
2022,6,178666209
2022,6,178666210
2022,6,188523516
2022,6,188523596
2022,6,188523597
2022,6,188526003
2022,6,188526004
2022,6,188526151
2022,6,188526194
2022,8,188526194
2022,6,188523605
2022,6,188523674
2022,8,188523701
2022,6,178666266
2022,6,188526211
2022,6,188523642
2022,6,188523643
2022,6,188523676
2022,6,188523697
2022,6,188523698
2022,6,188523778
2022,6,188523821
2022,6,189706088
2022,6,188524202
2022,6,189706079
2022,6,189706080
2022,6,189706086
2022,6,189706087
2022,8,188523762
2022,6,188523764
2022,6,188524013
2022,6,188524014
2022,6,178666117
2022,6,188524068
2022,6,188523828
2022,6,188523890
2022,6,178666161
2022,6,188523934
2022,6,188523826
2022,6,188523917
2022,6,189706022
2022,7,197564228
2022,6,197564246
2022,6,197564247
2022,6,189706073
2022,6,189706110
2022,6,189706111
2022,6,189706130
2022,6,189706072
2022,6,189706106
2022,6,189706107
2022,6,189706126
2022,6,189706158
2022,6,189706159
2022,6,178666290
2022,6,178666291
2022,6,189706131
2022,6,189706150
2022,3,176895552
2022,6,176895552
2022,6,176895553
2022,6,189706155
2022,6,189706156
2022,8,189706180
2022,6,189706147
2022,6,176895593
2022,6,176895594
2022,6,176895595
2022,6,176895596
2022,6,190911752
2022,6,178666118
2022,6,178666119
2022,6,190911730
2022,6,190911739
2022,6,190911749
2022,6,190911768
2022,6,190911817
2022,6,190911747
2022,6,190911753
2022,6,190911789
2022,6,190911799
2022,6,178666299
2022,6,178666300
2022,8,190911821
2022,6,190911813
2022,6,190911814
2022,6,190911829
2022,3,190911842
2022,6,190911842
2022,6,190911843
2022,6,190911858
2022,6,190911867
2022,6,190911887
2022,6,194795941
2022,6,194795942
2022,12,194795914
2022,6,194795938
2022,8,194795938
2022,6,194795939
2022,6,194795940
2022,6,194796173
2022,6,194796154
2022,6,194796155
2022,6,178666196
2022,6,178666197
2022,6,178666235
2022,6,194796215
2022,6,194796216
2022,6,194796079
2022,6,178666296
2022,8,194796225
2022,6,194796628
2022,6,194796656
2022,6,194796676
2022,6,194796677
2022,6,194796090
2022,6,194796091
2022,6,194796241
2022,6,194795628
2022,6,194795629
2022,6,194796294
2022,6,194796295
2022,3,194796410
2022,6,194796410
2022,8,194796410
2022,6,194796416
2022,6,194796463
2022,6,194795981
2022,6,194795982
2022,6,194796024
2022,6,194796176
2022,6,194796177
2022,6,194796203
2022,6,194796695
2022,6,194796835
2022,6,194796836
2022,8,178666387
2022,6,194796032
2022,6,194796033
2022,6,194796051
2022,6,194796052
2022,6,194796064
2022,6,194796095
2022,6,194796096
2022,6,194796145
2022,6,194796146
2022,6,194796151
2022,8,194796610
2022,6,194796639
2022,6,194796640
2022,6,194796663
2022,6,194796664
2022,6,178666159
2022,6,178666160
2022,6,194796249
2022,6,194796264
2022,6,194796265
2022,6,194796682
2022,6,194796683
2022,6,178666243
2022,6,194796701
2022,6,194796702
2022,3,194796717
2022,6,194796717
2022,6,194796353
2022,6,178666270
2022,6,178666271
2022,6,194796370
2022,6,194796371
2022,6,194796396
2022,6,194796397
2022,6,194796482
2022,6,178666314
2022,6,178666315
2022,6,194796470
2022,6,178666349
2022,6,178666350
2022,8,198517729
2022,8,197564415
2022,6,186790455
2022,6,186790519
2022,6,186790520
2022,6,186790582
2022,6,186790676
2022,6,186790677
2022,6,186790308
2022,6,186790309
2022,8,178666372
2022,6,194796417
2022,6,178666393
2022,6,178666394
2022,6,188524018
2022,6,188524019
2022,6,188523939
2022,6,190911862
2022,6,190911870
2022,6,190911879
2022,6,190911882
2022,6,190911902
2022,8,190911902
2022,6,194796679
2022,6,194796680
2022,6,194796710
2022,6,194796711
2022,6,194796735
2022,3,188523956
2022,6,188523956
2022,8,188523956
2022,6,188523957
2022,8,188523957
2022,6,176934763
2022,9,176931769
2022,9,194868664
2022,9,176931577
2022,9,176931597
2022,9,176931645
2022,9,176931849
2022,9,176931660
2022,9,176931727
2022,9,178707467
2022,9,178707331
2022,9,176931857
2022,6,176931683
2022,6,176931784
2022,9,176931818
2022,6,176931696
2022,6,176931716
2022,6,176931718
2022,9,178707438
2022,6,176931961
2022,9,176931712
2022,9,176931763
2022,6,176931903
2022,6,176931904
2022,9,176931935
2022,9,176931954
2022,6,176931984
2022,9,176932006
2022,9,176932023
2022,9,183308932
2022,6,176931822
2022,6,176931994
2022,9,178707457
2022,9,178707482
2022,9,178707435
2022,9,178707557
2022,9,178707585
2022,9,178707586
2022,9,188564297
2022,9,178707558
2022,6,178707583
2022,6,178707584
2022,6,178707632
2022,6,178707633
2022,6,178707635
2022,9,178707608
2022,6,178707609
2022,9,183309249
2022,9,178707489
2022,9,178707490
2022,9,178707530
2022,9,178707554
2022,9,178707648
2022,9,183309000
2022,9,178707723
2022,6,178707724
2022,9,185025815
2022,10,194868682
2022,9,178707832
2022,6,178707710
2022,6,178707711
2022,6,178707712
2022,9,178707801
2022,9,183309051
2022,6,178707830
2022,9,178707855
2022,9,178707647
2022,9,178707707
2022,9,178707770
2022,6,178707865
2022,6,178707903
2022,6,178707904
2022,6,178707935
2022,6,178707643
2022,6,188564113
2022,6,188564114
2022,6,188564115
2022,8,178707716
2022,8,178707781
2022,9,178707810
2022,6,178707846
2022,6,178707877
2022,8,178707877
2022,6,178707907
2022,6,178707689
2022,6,183309140
2022,6,178707842
2022,6,178707843
2022,9,183309083
2022,9,183309143
2022,3,178707925
2022,6,178707926
2022,6,178707927
2022,9,178707715
2022,6,178707895
2022,6,178707762
2022,9,178707849
2022,6,178707867
2022,6,178707868
2022,6,178708021
2022,9,178707873
2022,6,178707956
2022,9,178707992
2022,6,178708005
2022,6,178708006
2022,6,178708031
2022,6,178708032
2022,9,178707898
2022,6,178707928
2022,6,183309158
2022,9,178707969
2022,9,178707983
2022,9,183309238
2022,9,183309262
2022,6,183309303
2022,6,183309138
2022,6,183309184
2022,9,183309224
2022,6,176934764
2022,6,176935103
2022,6,176935104
2022,6,176934805
2022,6,186843634
2022,6,176934850
2022,2,176934897
2022,6,176934908
2022,6,176934971
2022,6,176935055
2022,9,183309239
2022,6,176935056
2022,6,176934856
2022,6,183309270
2022,6,176934902
2022,6,176934903
2022,6,176934904
2022,6,176934937
2022,6,176935069
2022,6,176935070
2022,6,178716804
2022,6,176935128
2022,6,176935129
2022,6,178716842
2022,6,178716966
2022,6,178716967
2022,6,178716968
2022,6,178716838
2022,6,178717034
2022,6,178716908
2022,6,178716998
2022,6,178716999
2022,6,178717091
2022,6,178717093
2022,6,178717122
2022,6,178717168
2022,6,178717169
2022,6,176935156
2022,6,176935157
2022,6,178717311
2022,6,178717312
2022,6,178717018
2022,6,178717047
2022,6,178716994
2022,6,178716995
2022,6,178717082
2022,6,178717083
2022,6,178717102
2022,6,178717173
2022,6,178717177
2022,6,183333947
2022,6,183334015
2022,6,183333985
2022,6,183334116
2022,6,183334117
2022,6,183334168
2022,6,183334169
2022,6,183334170
2022,6,183334194
2022,6,183334269
2022,6,183334270
2022,6,183334311
2022,6,183334312
2022,6,183334142
2022,6,183334047
2022,6,183334099
2022,6,183334132
2022,6,183334181
2022,6,183334225
2022,6,183334261
2022,6,183334262
2022,6,183334283
2022,6,183334404
2022,6,183334097
2022,6,183334093
2022,6,183334113
2022,6,183334258
2022,6,183334259
2022,6,183334423
2022,6,183334424
2022,6,183334448
2022,6,183334473
2022,7,183334421
2022,9,183309328
2022,2,183334275
2022,9,183309460
2022,9,183309194
2022,6,183309771
2022,6,183334478
2022,9,183309798
2022,9,183309818
2022,6,183334479
2022,6,183334400
2022,6,183309467
2022,6,183334401
2022,6,183334460
2022,6,183309528
2022,6,183334490
2022,6,183334491
2022,6,183334541
2022,9,183309326
2022,9,183309364
2022,6,183334445
2022,6,183334446
2022,9,183309474
2022,6,183334524
2022,6,183309475
2022,6,183309511
2022,6,183334542
2022,6,183334493
2022,6,183334555
2022,9,183309546
2022,6,183334626
2022,6,183334659
2022,6,183334660
2022,6,183334495
2022,2,186843871
2022,6,186843872
2022,6,186843873
2022,6,183334518
2022,6,183334519
2022,6,183334571
2022,6,183334488
2022,6,183334489
2022,6,183334709
2022,6,183334858
2022,6,186843736
2022,2,186843885
2022,6,186843793
2022,6,186843830
2022,6,186843831
2022,6,186843973
2022,6,186843974
2022,6,186843790
2022,6,186843816
2022,6,186843849
2022,6,186843850
2022,6,186843867
2022,6,186843868
2022,6,186843869
2022,6,186843895
2022,6,186843896
2022,6,186843916
2022,6,186843917
2022,6,186843952
2022,6,186843804
2022,6,186844032
2022,6,186843903
2022,6,186843932
2022,6,186843933
2022,6,186844048
2022,6,186844080
2022,6,186844109
2022,6,186843996
2022,6,186844053
2022,6,186844054
2022,6,186843946
2022,6,183309570
2022,6,186843947
2022,6,186844007
2022,6,183309594
2022,6,183309595
2022,6,186844008
2022,6,186844111
2022,9,183309350
2022,6,183309370
2022,6,186844165
2022,9,183309496
2022,6,186844166
2022,6,186844187
2022,6,186844135
2022,9,183309574
2022,9,183309611
2022,6,183309646
2022,9,183309681
2022,6,183309682
2022,6,183309701
2022,6,186844164
2022,6,183309735
2022,9,183309485
2022,6,183309486
2022,6,183309487
2022,9,183309535
2022,6,186844245
2022,9,183309566
2022,8,186844245
2022,6,186844246
2022,6,183309653
2022,6,186844266
2022,6,186844664
2022,9,183309716
2022,9,183309815
2022,6,186844089
2022,6,186844260
2022,9,183309575
2022,6,186844261
2022,6,186844151
2022,9,183309659
2022,9,183309730
2022,9,183309729
2022,6,186844170
2022,6,186844352
2022,9,183309829
2022,6,183309615
2022,6,183309616
2022,9,183309651
2022,6,186844369
2022,9,183309684
2022,6,186844370
2022,9,183309720
2022,6,186844993
2022,9,190944856
2022,3,183309721
2022,6,183309721
2022,6,183309722
2022,9,183309809
2022,9,183309848
2022,6,186844994
2022,6,186845007
2022,9,183309901
2022,6,186844311
2022,6,189735494
2022,9,183309987
2022,6,183309672
2022,6,183309742
2022,9,183310022
2022,9,183309694
2022,9,188564332
2022,9,183309773
2022,9,183309788
2022,6,183309863
2022,6,183309864
2022,9,183309881
2022,9,183309902
2022,6,183309909
2022,9,194868673
2022,9,183309939
2022,9,183309940
2022,9,183309956
2022,9,183309957
2022,6,183309983
2022,6,183309905
2022,6,183309922
2022,6,183309923
2022,9,183309950
2022,9,183309979
2022,9,183310009
2022,6,194868678
2022,6,183310102
2022,6,183310103
2022,9,183309984
2022,6,183310033
2022,6,186844312
2022,6,186844357
2022,6,186844383
2022,6,186844402
2022,6,186844403
2022,2,186844506
2022,6,186844441
2022,6,186844454
2022,6,186844516
2022,6,186844517
2022,6,186844566
2022,6,186844567
2022,6,186844621
2022,6,186844747
2022,6,186845130
2022,6,186844522
2022,6,186844529
2022,6,186844549
2022,6,186844550
2022,6,183310051
2022,6,186845104
2022,6,183310052
2022,6,183310074
2022,6,183310109
2022,6,183310110
2022,9,183310220
2022,9,183310008
2022,6,183310026
2022,6,183310036
2022,9,183310048
2022,6,183310049
2022,9,183310069
2022,9,186825475
2022,3,186844596
2022,9,183310113
2022,6,186844596
2022,6,186844597
2022,9,183310136
2022,2,186844839
2022,12,183310174
2022,9,183310138
2022,9,183310177
2022,6,186844662
2022,9,183310202
2022,6,186844663
2022,6,186844749
2022,6,186844750
2022,6,186844761
2022,9,183310325
2022,6,186844762
2022,6,183310057
2022,6,186844816
2022,6,183310058
2022,6,183310161
2022,6,186844858
2022,9,183310214
2022,6,186844769
2022,9,183310056
2022,6,186844770
2022,6,183310123
2022,6,186844782
2022,6,183310124
2022,6,188576982
2022,6,186844971
2022,9,183310084
2022,9,183310135
2022,10,183310160
2022,6,186844933
2022,6,183310223
2022,9,189735637
2022,6,186844934
2022,6,186844951
2022,6,186844952
2022,9,183310346
2022,6,186844832
2022,9,186825581
2022,9,183310234
2022,6,186844833
2022,9,183310261
2022,2,186844855
2022,9,183310289
2022,6,186844880
2022,9,183310322
2022,6,183310272
2022,6,186844881
2022,2,186844919
2022,6,201442874
2022,9,183310443
2022,6,201442875
2022,2,188576891
2022,6,186845027
2022,6,186845028
2022,2,186845085
2022,6,186845086
2022,6,188576966
2022,6,188577011
2022,6,188577012
2022,6,188576766
2022,6,188576767
2022,2,188576782
2022,2,188576861
2022,6,188576867
2022,6,188576868
2022,6,188576869
2022,6,188576882
2022,6,188576883
2022,6,188576832
2022,9,183310294
2022,6,188564406
2022,6,188577083
2022,6,188564407
2022,6,183310475
2022,6,183310499
2022,6,183310500
2022,6,188577114
2022,6,188577151
2022,9,183310462
2022,6,188577203
2022,9,183310282
2022,6,188577162
2022,6,183310321
2022,6,188577163
2022,6,183310354
2022,6,188577240
2022,6,183310382
2022,6,183310383
2022,9,183310439
2022,9,183310619
2022,6,188577046
2022,6,188577047
2022,6,188577115
2022,6,183310397
2022,6,188577116
2022,9,183310441
2022,6,188577142
2022,9,183310463
2022,6,188577245
2022,6,183310464
2022,9,183310517
2022,9,183310549
2022,9,183310732
2022,9,183310362
2022,6,188577262
2022,9,183310392
2022,9,183310393
2022,6,188577263
2022,6,188577278
2022,9,183310545
2022,6,188577279
2022,6,188577173
2022,6,183310654
2022,6,183310655
2022,6,183310656
2022,6,183310502
2022,6,188577174
2022,6,183310608
2022,6,189743468
2022,9,183310639
2022,9,183310671
2022,6,189743469
2022,6,189743612
2022,6,183310692
2022,6,183310715
2022,9,183310738
2022,6,183310767
2022,6,183310819
2022,6,189743613
2022,6,183310820
2022,6,189743626
2022,9,183310854
2022,6,189743695
2022,9,183310896
2022,9,183310733
2022,6,189743773
2022,9,183310806
2022,4,188564472
2022,9,183310597
2022,9,183310665
2022,9,183311282
2022,9,183311369
2022,9,183310688
2022,6,186825651
2022,9,185026006
2022,9,183310816
2022,9,183310903
2022,9,183311061
2022,9,183310739
2022,9,183310740
2022,9,183310997
2022,9,183311130
2022,6,183310775
2022,6,183310901
2022,3,183311147
2022,9,183311186
2022,6,183311228
2022,9,183311253
2022,9,190944104
2022,9,183310822
2022,6,189743774
2022,6,189743776
2022,6,189743794
2022,6,189743799
2022,6,189743804
2022,6,189743823
2022,6,189743973
2022,6,189743974
2022,6,189743762
2022,6,189743830
2022,8,189743830
2022,6,189743831
2022,8,189743831
2022,6,189743835
2022,6,201442896
2022,6,201442897
2022,6,189743810
2022,6,189743896
2022,6,189743897
2022,6,189743952
2022,6,189743847
2022,6,189743848
2022,6,189743957
2022,6,189743998
2022,6,189743999
2022,6,189744029
2022,6,189743910
2022,6,189743962
2022,6,189743963
2022,2,190954193
2022,6,190954051
2022,2,190954079
2022,6,190954306
2022,2,190954359
2022,6,190954232
2022,2,190954318
2022,6,190954340
2022,6,190954406
2022,6,190954407
2022,6,190954408
2022,14,190954258
2022,6,190954653
2022,6,190954298
2022,6,183311485
2022,9,183311508
2022,6,183311551
2022,6,183310831
2022,9,183310914
2022,9,185026104
2022,9,183311114
2022,9,183311138
2022,9,183311244
2022,9,183311289
2022,6,183310922
2022,6,183311019
2022,6,183311060
2022,9,183311337
2022,9,185025875
2022,6,183311246
2022,6,183311247
2022,6,183311336
2022,9,183311041
2022,9,183311082
2022,6,183311101
2022,9,183311143
2022,9,183311175
2022,9,183311271
2022,9,183311354
2022,6,183311355
2022,9,183311431
2022,9,183311473
2022,6,183311474
2022,9,183311521
2022,6,183311398
2022,6,183311399
2022,9,183311425
2022,9,183311172
2022,6,183311239
2022,6,183311511
2022,9,183311561
2022,6,183311195
2022,3,183311196
2022,6,183311196
2022,6,183311197
2022,6,190954299
2022,2,190954314
2022,6,190954342
2022,2,190954361
2022,6,190954427
2022,9,183311243
2022,9,183311262
2022,9,183311310
2022,9,183311346
2022,6,183311406
2022,6,183311407
2022,6,183311450
2022,6,183311540
2022,9,183311383
2022,6,183311621
2022,9,183311632
2022,9,183311432
2022,9,194868702
2022,9,185025963
2022,6,185026030
2022,6,185026140
2022,6,185026141
2022,9,185026055
2022,6,186825574
2022,9,185026134
2022,6,185026222
2022,9,185026016
2022,9,185026058
2022,6,185026207
2022,9,185026244
2022,9,185026017
2022,9,185026102
2022,9,185026163
2022,13,185026245
2022,9,190944960
2022,9,185026131
2022,9,185026322
2022,9,185026372
2022,6,185026186
2022,6,185026187
2022,9,185026323
2022,12,185026409
2022,9,185026176
2022,9,185026253
2022,6,185026267
2022,9,185026261
2022,6,185026371
2022,6,185026389
2022,9,185026272
2022,9,185026316
2022,6,185026412
2022,9,185026240
2022,6,185026345
2022,9,185026399
2022,6,185026400
2022,9,185026330
2022,6,190954428
2022,6,190954523
2022,9,185026593
2022,9,185026300
2022,9,185026318
2022,9,185026344
2022,6,190954524
2022,6,190954333
2022,9,185026370
2022,9,185026414
2022,9,185026435
2022,6,190954338
2022,6,190954630
2022,9,185026446
2022,9,185026511
2022,6,190954648
2022,6,190954453
2022,9,185026681
2022,6,185026454
2022,6,190954433
2022,9,185026487
2022,9,185026503
2022,9,185026521
2022,6,190954528
2022,9,188564217
2022,8,185026505
2022,6,190954397
2022,9,185026403
2022,9,185026453
2022,9,185026480
2022,8,185026405
2022,6,185026406
2022,9,185026417
2022,9,185026447
2022,6,185026459
2022,9,185026475
2022,9,185026527
2022,9,185026564
2022,6,185026474
2022,9,185026489
2022,6,185026515
2022,9,185026541
2022,9,185026457
2022,9,185026491
2022,9,185026557
2022,9,185026600
2022,6,188564142
2022,6,188564143
2022,9,185026518
2022,6,185026585
2022,9,185026469
2022,9,185026509
2022,9,185026556
2022,9,185026575
2022,9,188564267
2022,6,185026617
2022,9,186825798
2022,6,185026547
2022,9,185026648
2022,6,185026533
2022,6,185026534
2022,9,185026592
2022,9,185026504
2022,9,185026529
2022,1,185026589
2022,6,185026623
2022,9,185026545
2022,9,185026551
2022,9,185026569
2022,9,185026579
2022,9,185026644
2022,6,188564316
2022,6,188564317
2022,6,185026582
2022,6,185026651
2022,9,194868747
2022,9,185026645
2022,9,185026707
2022,9,185026754
2022,9,185026800
2022,9,185026840
2022,9,186825596
2022,9,185026620
2022,6,185026621
2022,9,186825634
2022,6,185026850
2022,6,185026851
2022,9,185026649
2022,9,185026787
2022,6,185026805
2022,6,185026806
2022,6,185026807
2022,9,185026776
2022,6,185026862
2022,6,185026863
2022,9,185026692
2022,9,186825661
2022,9,185026818
2022,9,185026886
2022,9,186825700
2022,9,186825788
2022,9,186825824
2022,9,186825909
2022,9,186825959
2022,9,186825999
2022,9,186825925
2022,6,186825688
2022,6,186825689
2022,2,186825984
2022,9,186826020
2022,9,186825777
2022,9,186825810
2022,9,186825862
2022,9,186825956
2022,9,188564387
2022,9,186826081
2022,6,186826126
2022,6,186826127
2022,6,186826128
2022,9,194868701
2022,6,190954398
2022,6,194889535
2022,9,189735470
2022,9,186826093
2022,6,190954457
2022,6,190954459
2022,6,190954507
2022,9,186825852
2022,6,190954536
2022,6,190954537
2022,6,190954532
2022,6,186825887
2022,6,186825888
2022,9,186825970
2022,9,190944899
2022,9,190944909
2022,9,186825937
2022,9,186825974
2022,6,190954582
2022,9,186825985
2022,6,186826006
2022,8,186826034
2022,6,190954583
2022,6,194889839
2022,9,186826061
2022,9,186826162
2022,9,186826214
2022,9,186826107
2022,6,186826108
2022,9,186826151
2022,9,186826219
2022,6,194889921
2022,9,186826272
2022,9,186826302
2022,6,186826085
2022,6,194889922
2022,6,186826121
2022,6,194889934
2022,9,186826193
2022,6,194889935
2022,6,194889936
2022,6,194889757
2022,9,189735655
2022,6,194889710
2022,9,186826209
2022,6,194889714
2022,6,194889715
2022,9,186826265
2022,14,194889718
2022,6,186826294
2022,9,186826231
2022,6,194889722
2022,9,186826252
2022,6,194889723
2022,6,194889726
2022,2,194889858
2022,9,186826418
2022,6,186826240
2022,6,186826270
2022,6,186826271
2022,10,186826301
2022,12,186826331
2022,6,186826399
2022,6,186826400
2022,6,186826401
2022,6,186826454
2022,9,186826481
2022,9,186826289
2022,2,194889864
2022,6,186826380
2022,2,198546970
2022,6,186826411
2022,6,186826452
2022,6,186826453
2022,9,189735725
2022,6,186826443
2022,6,186826522
2022,9,186826354
2022,9,186826355
2022,9,186826472
2022,9,186826497
2022,9,186826524
2022,6,186826561
2022,6,186826610
2022,9,186826668
2022,9,186826387
2022,9,186826480
2022,9,186826519
2022,6,186826544
2022,6,186826545
2022,9,186826601
2022,6,186826603
2022,6,186826638
2022,6,186826639
2022,9,186826679
2022,9,186826746
2022,6,194889917
2022,6,194889918
2022,6,194889940
2022,6,194889962
2022,6,194889963
2022,6,194889971
2022,6,194889998
2022,6,194890023
2022,6,194890179
2022,6,194890180
2022,2,194890048
2022,6,194890902
2022,6,194890916
2022,3,194890922
2022,6,194890922
2022,6,194890928
2022,6,194890937
2022,6,194890938
2022,6,194890163
2022,8,194890163
2022,6,194890164
2022,8,194890164
2022,6,194890217
2022,6,194890268
2022,6,194890269
2022,6,194890277
2022,6,194890290
2022,6,194890362
2022,8,194890362
2022,6,194890340
2022,6,194890345
2022,6,194890393
2022,8,194890393
2022,6,194890394
2022,8,194890394
2022,6,194890414
2022,6,194890497
2022,6,194890472
2022,6,194890537
2022,6,194891309
2022,6,194891310
2022,6,194890691
2022,9,186826764
2022,6,186826488
2022,9,186826520
2022,9,188564726
2022,6,194890629
2022,9,186826687
2022,9,186826725
2022,2,198547150
2022,9,186826770
2022,9,186826804
2022,6,194890649
2022,9,186826853
2022,9,186826889
2022,6,194890650
2022,6,194890655
2022,9,186826611
2022,6,194890656
2022,6,194890713
2022,9,186826782
2022,6,194890724
2022,9,188564427
2022,6,194890726
2022,6,194890740
2022,6,186826959
2022,6,194890741
2022,6,194890820
2022,12,186826658
2022,9,186826736
2022,6,194890821
2022,6,186826777
2022,6,186826778
2022,2,194890830
2022,2,194890834
2022,9,186826902
2022,2,194890838
2022,6,186826961
2022,2,194890842
2022,6,186826962
2022,9,186827031
2022,6,194890881
2022,9,186826709
2022,9,188564477
2022,9,188564478
2022,6,197603433
2022,9,190944884
2022,6,188564438
2022,6,188564461
2022,6,197603434
2022,6,197603435
2022,9,188564551
2022,6,197603261
2022,9,188564563
2022,6,197603583
2022,3,188564570
2022,6,188564571
2022,6,197603584
2022,8,188564572
2022,6,197603585
2022,6,197603622
2022,9,188564620
2022,6,197603271
2022,6,188564639
2022,6,197603299
2022,6,197603300
2022,6,197603478
2022,6,188564714
2022,6,188564549
2022,9,188564717
2022,6,188564743
2022,6,197603479
2022,6,188564744
2022,6,197603638
2022,6,197603312
2022,6,197603366
2022,6,188564588
2022,6,188564589
2022,9,188564640
2022,6,197603484
2022,6,197603398
2022,9,188564987
2022,6,197603468
2022,9,189735689
2022,6,188564636
2022,6,188564637
2022,6,197603481
2022,9,188564677
2022,9,188564698
2022,6,197603482
2022,2,197603566
2022,9,188564764
2022,9,189735455
2022,6,197603726
2022,9,188564920
2022,8,197603726
2022,9,188564653
2022,6,197603773
2022,6,188564670
2022,6,188564671
2022,6,188564707
2022,9,188564797
2022,6,197603774
2022,6,188577243
2022,9,188564825
2022,2,198547126
2022,2,198547139
2022,6,188564784
2022,6,188564814
2022,6,188564817
2022,6,189735668
2022,1,188564936
2022,6,188564805
2022,2,201442884
2022,9,188564847
2022,6,188564870
2022,9,188564981
2022,9,188565002
2022,6,188565133
2022,6,188565170
2022,6,189735491
2022,3,188564852
2022,6,188564852
2022,6,188564853
2022,6,188564854
2022,3,188564915
2022,6,188564916
2022,3,189706476
2022,9,188564968
2022,6,188565008
2022,9,189735528
2022,9,188565077
2022,9,194868768
2022,9,188565122
2022,9,188565199
2022,9,188564990
2022,6,188565020
2022,9,188565042
2022,9,188565147
2022,9,188565194
2022,9,188565215
2022,9,188565243
2022,9,188565329
2022,6,188565330
2022,6,188565331
2022,9,189735671
2022,6,188565010
2022,9,188565163
2022,6,188565101
2022,1,188565190
2022,6,188565211
2022,9,190945011
2022,6,188565200
2022,9,189735515
2022,9,189735516
2022,6,188565268
2022,9,188565349
2022,6,189735755
2022,6,188565405
2022,9,189735853
2022,9,189735633
2022,9,189735797
2022,9,189735824
2022,9,189735675
2022,6,189735676
2022,9,190945197
2022,9,189735735
2022,9,189735750
2022,6,189735778
2022,6,189735720
2022,6,189735956
2022,6,189735957
2022,9,189735766
2022,6,189735792
2022,6,189735795
2022,12,189735814
2022,6,189735889
2022,9,189735880
2022,6,189735949
2022,9,189735999
2022,9,189735744
2022,6,189735745
2022,9,189735765
2022,6,189735846
2022,6,203052806
2022,9,190945445
2022,9,190945446
2022,9,189735842
2022,9,194868774
2022,6,189735920
2022,6,189735921
2022,9,189735802
2022,3,189735804
2022,6,189735847
2022,9,189735912
2022,9,189735962
2022,6,189735837
2022,6,189735838
2022,6,189735869
2022,6,189735928
2022,6,189735929
2022,6,189735975
2022,9,189736009
2022,6,189735936
2022,6,189735997
2022,3,189735861
2022,6,189735861
2022,6,189735871
2022,6,189735899
2022,9,189735926
2022,9,189736194
2022,6,189735953
2022,9,189735996
2022,9,189736088
2022,9,189736117
2022,6,189736050
2022,6,189736051
2022,9,190945351
2022,9,189736179
2022,6,189736011
2022,9,189736107
2022,9,189736175
2022,9,189736226
2022,9,189736279
2022,6,189736020
2022,9,189736065
2022,9,189736236
2022,9,194868781
2022,9,189736096
2022,9,189736181
2022,6,194868785
2022,9,189736256
2022,9,189736284
2022,9,189736302
2022,9,189736040
2022,6,189736288
2022,6,189736293
2022,9,189736320
2022,9,189736355
2022,9,189736423
2022,8,189736187
2022,9,189736419
2022,6,189736198
2022,9,190945047
2022,9,190945048
2022,9,190945059
2022,9,190945148
2022,2,190945244
2022,2,190945275
2022,9,190945321
2022,9,190945406
2022,9,190945423
2022,6,190945532
2022,6,190945544
2022,6,190945546
2022,9,190945593
2022,6,190945397
2022,6,190945495
2022,9,190945529
2022,9,190945552
2022,9,190945589
2022,9,190945403
2022,9,190945466
2022,9,190945604
2022,9,190945640
2022,6,190945645
2022,6,190945654
2022,6,190945715
2022,9,190945810
2022,9,190945637
2022,9,190945781
2022,9,190945825
2022,6,190945859
2022,6,190945893
2022,9,194868824
2022,9,190945953
2022,9,190945679
2022,6,190945680
2022,6,190945816
2022,9,190945848
2022,6,190945882
2022,6,190946092
2022,6,190946095
2022,9,190945896
2022,9,190945966
2022,6,190945997
2022,9,190946050
2022,9,190946094
2022,9,190945914
2022,6,190945999
