data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2022,46705991,,51
2022,46705796,,51
2022,46705792,,51
2022,46705805,,51
2022,46705838,,51
2022,46705880,,51
2022,46705905,,51
2022,46705922,,51
2022,46705891,,51
2022,46705892,,51
2022,46705808,,51
2022,46705809,,51
2022,46705810,,51
2022,46705832,,51
2022,46705861,,51
2022,46705877,,51
2022,46705895,,51
2022,46705896,,51
2022,46705858,,51
2022,46705865,,51
2022,46705813,,51
2022,46705835,,51
2022,46705935,,51
2022,46705840,,51
2022,46705852,,51
2022,46705853,,51
2022,46705854,,51
2022,46705864,,51
2022,48552103,,51
2022,50360444,,51
2022,50360445,,51
2022,46705906,,51
2022,46705920,,51
2022,46705921,,51
2022,46705957,,51
2022,46705980,,51
2022,46705968,,51
2022,46705969,,51
2022,47134493,,51
2022,46705931,,51
2022,46705944,,51
2022,46705945,,51
2022,46705973,,51
2022,46705909,,52
2022,46705925,,51
2022,46705927,,51
2022,47134523,,51
2022,46705977,,51
2022,47964375,,51
2022,46705878,,51
2022,46705951,,51
2022,46705972,,51
2022,46706004,,51
2022,46705929,,51
2022,46705930,,51
2022,46705939,,51
2022,46705965,,51
2022,46705966,,51
2022,46706034,,51
2022,46705936,,51
2022,46705975,,51
2022,46705984,,51
2022,48244946,,51
2022,46706025,,51
2022,47964556,,51
2022,46706057,,51
2022,48244920,,51
2022,50360469,,51
2022,50360470,,51
2022,47134486,,51
2022,47134498,,51
2022,47134499,,51
2022,47536756,,51
2022,46706027,,51
2022,46706045,,51
2022,46706061,,51
2022,46705987,,51
2022,46705989,,51
2022,46706006,,51
2022,46706008,,51
2022,46706009,,51
2022,46706024,,51
2022,47134474,,51
2022,47134485,,51
2022,47134466,,51
2022,47134473,,51
2022,47134489,,51
2022,47964367,,51
2022,47134507,,51
2022,47134502,,51
2022,47134503,,51
2022,47134529,,51
2022,47134540,,51
2022,47134543,,51
2022,47134472,,51
2022,47134478,,51
2022,47134479,,51
2022,47134490,,51
2022,47134494,,51
2022,49476649,,51
2022,47134527,,51
2022,47134539,,51
2022,47134552,,51
2022,51495572,,51
2022,48552106,,51
2022,47134553,,51
2022,48552116,,51
2022,50135772,,51
2022,47134563,,51
2022,48244944,,51
2022,48552109,,51
2022,51062817,,51
2022,47134514,,51
2022,47134519,,51
2022,47134520,,51
2022,47134526,,51
2022,47134536,,51
2022,47134537,,51
2022,47134593,,51
2022,50135801,,51
2022,47134587,,51
2022,47134600,,51
2022,47134602,,51
2022,49476714,,51
2022,47134568,,51
2022,47964381,,51
2022,47134601,,51
2022,47134605,,51
2022,47134616,,51
2022,47134626,,51
2022,47134535,,51
2022,47134575,,51
2022,47134591,,51
2022,47134608,,51
2022,47134615,,51
2022,47134630,,51
2022,47134639,,51
2022,49476723,,51
2022,49476724,,51
2022,47134576,,51
2022,47134688,,51
2022,47536827,,51
2022,47536828,,51
2022,47536829,,51
2022,51062954,,51
2022,47134679,,51
2022,47134698,,51
2022,47134716,,51
2022,48244980,,51
2022,47134613,,51
2022,47134644,,51
2022,47134645,,51
2022,47134659,,51
2022,47134677,,51
2022,47134631,,51
2022,47134632,,51
2022,50135832,,51
2022,47134766,,51
2022,47134788,,51
2022,47134625,,51
2022,48244912,,51
2022,47134672,,51
2022,47134753,,51
2022,51062811,,51
2022,47536783,,51
2022,47134676,,51
2022,47134709,,51
2022,47134710,,51
2022,47134685,,51
2022,47134736,,51
2022,47134737,,51
2022,50135880,,51
2022,48552110,,51
2022,47964388,,51
2022,47134692,,51
2022,47134699,,51
2022,47134729,,51
2022,47134730,,51
2022,47134743,,51
2022,47134744,,51
2022,47134745,,51
2022,47134764,,51
2022,47134779,,51
2022,47134746,,51
2022,47134786,,51
2022,47134817,,51
2022,47134819,,51
2022,47134834,,51
2022,47134835,,51
2022,50360450,,51
2022,50360452,,51
2022,47134756,,51
2022,47536757,,51
2022,47134821,,51
2022,47134830,,51
2022,47134831,,51
2022,47134844,,51
2022,47134776,,51
2022,47134777,,51
2022,47134789,,51
2022,48244925,,51
2022,48244926,,51
2022,47134900,,51
2022,48552118,,51
2022,47134923,,51
2022,49476660,,51
2022,47134832,,51
2022,47134833,,51
2022,47134914,,51
2022,47134812,,51
2022,47134827,,51
2022,47134862,,51
2022,47134877,,51
2022,47134878,,51
2022,47134897,,51
2022,47134843,,51
2022,47134855,,51
2022,47134874,,51
2022,47134892,,51
2022,48244936,,51
2022,47536765,,51
2022,47134922,,51
2022,47134840,,51
2022,50135947,,51
2022,47134912,,51
2022,47134924,,51
2022,47134866,,51
2022,47134898,,51
2022,47134873,,51
2022,47134910,,51
2022,48244934,,51
2022,48244935,,51
2022,47134883,,51
2022,47134895,,51
2022,47134905,,51
2022,47134915,,51
2022,47134934,,51
2022,47134937,,51
2022,49476657,,51
2022,47134975,,51
2022,47536915,,51
2022,47536916,,51
2022,47134945,,51
2022,47134943,,51
2022,47134957,,51
2022,47964453,,51
2022,47134929,,51
2022,47134931,,51
2022,47134936,,51
2022,50135802,,51
2022,47134948,,51
2022,47964468,,51
2022,47134973,,51
2022,47134981,,51
2022,47134990,,51
2022,47135008,,51
2022,50135863,,51
2022,50135864,,51
2022,48552126,,51
2022,47536962,,51
2022,47134944,,51
2022,50360465,,51
2022,47135038,,51
2022,47135042,,51
2022,50135888,,51
2022,47135044,,51
2022,47964530,,51
2022,47964531,,51
2022,47536922,,51
2022,48244948,,51
2022,48244949,,51
2022,47134974,,51
2022,47536939,,51
2022,48244963,,51
2022,47536942,,51
2022,47536954,,51
2022,47536956,,51
2022,49476665,,51
2022,47536976,,51
2022,47536977,,51
2022,47536996,,51
2022,50360479,,51
2022,47536953,,51
2022,47536958,,51
2022,47537014,,51
2022,47537016,,51
2022,47537032,,51
2022,51495693,,51
2022,47537001,,51
2022,47537007,,51
2022,50135837,,51
2022,47537021,,51
2022,47537002,,51
2022,49476752,,51
2022,49476748,,51
2022,47537040,,51
2022,47537027,,51
2022,47537035,,51
2022,47536987,,51
2022,51062829,,51
2022,47537011,,51
2022,47537057,,51
2022,50135860,,51
2022,50135895,,51
2022,48552152,,51
2022,47537052,,51
2022,49476768,,51
2022,49476769,,51
2022,49476770,,51
2022,47537008,,51
2022,47537009,,51
2022,47537142,,51
2022,50135942,,51
2022,50135963,,51
2022,47537149,,51
2022,47537087,,51
2022,47537105,,51
2022,47537111,,51
2022,47537157,,51
2022,50135973,,51
2022,47964621,,51
2022,48244921,,51
2022,47537093,,51
2022,50360485,,51
2022,47537102,,51
2022,47537109,,51
2022,47537124,,51
2022,47537133,,51
2022,47537151,,51
2022,49476698,,51
2022,47537156,,51
2022,48244940,,51
2022,47964613,,51
2022,47964623,,51
2022,47964645,,51
2022,47964628,,51
2022,47964618,,51
2022,47964689,,51
2022,47964730,,51
2022,47964631,,51
2022,47964638,,51
2022,47964644,,51
2022,51495772,,51
2022,51495773,,51
2022,51062980,,51
2022,47964659,,51
2022,47964670,,51
2022,47964709,,51
2022,47964710,,51
2022,47964738,,51
2022,47964648,,51
2022,47964669,,51
2022,47964691,,51
2022,48552119,,51
2022,47964701,,51
2022,47964714,,51
2022,47964728,,51
2022,47964736,,51
2022,47964777,,51
2022,47964778,,51
2022,47964772,,51
2022,47964804,,7
2022,47964839,,51
2022,48244945,,51
2022,47964766,,51
2022,47964787,,51
2022,47964776,,51
2022,47964783,,51
2022,47964808,,51
2022,47964795,,51
2022,47964805,,51
2022,48244970,,51
2022,47964861,,51
2022,47964890,,51
2022,47964840,,51
2022,49476727,,51
2022,47964807,,51
2022,47964856,,51
2022,47964958,,51
2022,47964985,,51
2022,47964789,,51
2022,47964800,,51
2022,48244990,,51
2022,48245001,,51
2022,48245002,,51
2022,51062871,,51
2022,47964791,,51
2022,47964792,,51
2022,47964806,,51
2022,48552154,,51
2022,47964823,,51
2022,47964824,,51
2022,47964825,,51
2022,47964841,,51
2022,47964865,,51
2022,47964872,,51
2022,47964895,,51
2022,47964833,,51
2022,47964851,,51
2022,48552131,,51
2022,50135853,,51
2022,50135854,,51
2022,48245030,,51
2022,47964977,,51
2022,47965020,,51
2022,47965070,,51
2022,48552144,,51
2022,49476750,,51
2022,47965040,,51
2022,47965056,,51
2022,47964863,,51
2022,48245015,,51
2022,47964891,,51
2022,49476760,,51
2022,47964917,,51
2022,47964925,,51
2022,49476785,,51
2022,47964980,,51
2022,47964981,,51
2022,47964993,,51
2022,47965003,,51
2022,50135883,,51
2022,48244985,,51
2022,48244986,,51
2022,49476800,,51
2022,51062891,,51
2022,48245004,,51
2022,48245009,,51
2022,48245010,,51
2022,48245019,,51
2022,48245032,,51
2022,48245051,,51
2022,48245031,,51
2022,49476807,,51
2022,48244975,,51
2022,50360494,,51
2022,48244991,,51
2022,48244989,,51
2022,48244994,,51
2022,48244997,,51
2022,48244998,,51
2022,48244983,,51
2022,48244984,,51
2022,48245011,,51
2022,48552159,,51
2022,48245055,,51
2022,48245067,,51
2022,48245073,,51
2022,48552183,,51
2022,48245039,,51
2022,48245050,,51
2022,48245056,,51
2022,49476851,,51
2022,49476852,,51
2022,50136180,,51
2022,48245086,,51
2022,48245037,,51
2022,48245006,,51
2022,48245007,,51
2022,48552161,,51
2022,48245108,,51
2022,48245012,,51
2022,48245016,,51
2022,48245027,,51
2022,48245058,,51
2022,48245063,,51
2022,48245087,,51
2022,48245088,,51
2022,48245049,,51
2022,48245070,,51
2022,48245076,,51
2022,48245099,,51
2022,48245018,,51
2022,49476759,,51
2022,48245036,,51
2022,48245048,,51
2022,48245053,,51
2022,48245093,,51
2022,48245024,,51
2022,48245025,,51
2022,48245029,,51
2022,48245034,,51
2022,48552202,,51
2022,48245038,,51
2022,48245791,,51
2022,48552207,,51
2022,49476789,,51
2022,48245917,,51
2022,51063059,,51
2022,48245045,,51
2022,49476854,,51
2022,49476856,,51
2022,48245052,,51
2022,51063066,,51
2022,48552229,,51
2022,48552236,,51
2022,48552242,,51
2022,48552243,,51
2022,48552244,,51
2022,48552246,,51
2022,48552237,,51
2022,48552240,,51
2022,48552241,,51
2022,48552254,,51
2022,48552251,,51
2022,48552256,,51
2022,48552257,,51
2022,48552262,,51
2022,48552268,,51
2022,48552275,,51
2022,48552276,,51
2022,48552271,,51
2022,48552277,,51
2022,48552278,,51
2022,48552285,,51
2022,48552255,,51
2022,48552259,,51
2022,51063074,,51
2022,49476810,,51
2022,51062967,,51
2022,48552286,,51
2022,48552291,,51
2022,48552260,,51
2022,48552261,,51
2022,48552265,,51
2022,48552270,,51
2022,48552282,,51
2022,48552283,,51
2022,48552288,,51
2022,48552284,,51
2022,51495619,,51
2022,48552292,,51
2022,48552313,,51
2022,48552325,,51
2022,48552307,,51
2022,48552311,,51
2022,49476836,,51
2022,48552318,,51
2022,48552327,,51
2022,50135961,,51
2022,48552372,,51
2022,48552373,,51
2022,48552333,,51
2022,48552338,,51
2022,48552353,,51
2022,48552357,,51
2022,48552377,,51
2022,48552364,,51
2022,51062900,,51
2022,48552380,,51
2022,48552384,,51
2022,48552398,,51
2022,48552405,,51
2022,48552394,,51
2022,49476848,,51
2022,50136021,,51
2022,48552408,,51
2022,49476833,,51
2022,49476834,,51
2022,48552382,,51
2022,48552389,,51
2022,51495626,,51
2022,49476846,,51
2022,50135881,,51
2022,48552413,,51
2022,49476957,,51
2022,48552423,,51
2022,48552426,,51
2022,48552427,,51
2022,48552428,,51
2022,48552429,,51
2022,49476830,,51
2022,49476945,,51
2022,48552421,,51
2022,48552422,,51
2022,49476841,,51
2022,51495653,,51
2022,49476853,,51
2022,49476862,,51
2022,49476867,,51
2022,49476849,,51
2022,49476882,,51
2022,49476885,,51
2022,49476860,,51
2022,49476868,,51
2022,49476874,,51
2022,49476875,,51
2022,49476880,,51
2022,50360472,,51
2022,50360473,,51
2022,49476926,,51
2022,49476866,,51
2022,51495702,,51
2022,51063013,,51
2022,49476887,,51
2022,49476890,,51
2022,49476891,,51
2022,49476893,,51
2022,49476870,,51
2022,49476904,,51
2022,49476906,,51
2022,49476876,,51
2022,49476877,,51
2022,49476878,,51
2022,51062888,,51
2022,49476881,,51
2022,49476883,,51
2022,49476892,,51
2022,49476895,,51
2022,49476897,,51
2022,49476899,,51
2022,49476905,,51
2022,49476909,,51
2022,49476914,,51
2022,49476915,,51
2022,49476916,,51
2022,49476919,,51
2022,49476889,,51
2022,51495864,,51
2022,49476910,,51
2022,49476911,,51
2022,49476902,,51
2022,49476903,,51
2022,49476907,,51
2022,49476908,,51
2022,49476927,,51
2022,49476937,,51
2022,49476942,,51
2022,49476943,,51
2022,49476949,,51
2022,49476955,,51
2022,49476963,,51
2022,49476971,,51
2022,49476928,,51
2022,51495598,,51
2022,49476923,,51
2022,49476931,,51
2022,49476935,,51
2022,49476940,,51
2022,49476952,,51
2022,50135956,,51
2022,51062834,,51
2022,49476968,,51
2022,49476972,,51
2022,49476973,,51
2022,49477152,,51
2022,51495747,,51
2022,49476936,,51
2022,49476941,,51
2022,49476948,,51
2022,49476950,,51
2022,49476951,,51
2022,49476967,,51
2022,49476990,,51
2022,49477001,,51
2022,49476979,,51
2022,49476982,,51
2022,49476986,,51
2022,49476969,,51
2022,49476974,,51
2022,49476994,,51
2022,50136076,,51
2022,49477012,,51
2022,49476966,,51
2022,49476976,,51
2022,49477003,,51
2022,49476975,,51
2022,49476980,,51
2022,49476981,,51
2022,49476984,,51
2022,49476987,,51
2022,49476992,,51
2022,49476995,,51
2022,49477000,,51
2022,49476983,,51
2022,49476985,,51
2022,49476991,,51
2022,49476997,,51
2022,49476977,,51
2022,49476978,,51
2022,49476988,,51
2022,49476993,,51
2022,49476996,,51
2022,49476989,,51
2022,50135930,,51
2022,49476998,,51
2022,51495871,,51
2022,51495872,,51
2022,51495873,,51
2022,49477009,,51
2022,49477010,,51
2022,49477011,,51
2022,51062838,,51
2022,49477016,,51
2022,49477026,,51
2022,49477029,,51
2022,49477034,,51
2022,49477005,,51
2022,50135991,,51
2022,49477013,,51
2022,49477015,,51
2022,50135945,,51
2022,49477052,,51
2022,49477028,,51
2022,49477033,,51
2022,50360520,,51
2022,49477014,,51
2022,49477020,,51
2022,49477023,,51
2022,49477017,,51
2022,49477022,,51
2022,49477025,,51
2022,49477032,,51
2022,49477043,,51
2022,49477046,,51
2022,49477059,,51
2022,50136043,,51
2022,49477040,,51
2022,49477041,,51
2022,50135992,,51
2022,51495837,,51
2022,49477061,,51
2022,50136025,,51
2022,49477065,,51
2022,49477066,,51
2022,49477027,,51
2022,49477036,,51
2022,49477045,,51
2022,49477055,,51
2022,49477058,,51
2022,49477064,,51
2022,51062839,,51
2022,49477039,,51
2022,49477030,,51
2022,49477035,,51
2022,49477047,,51
2022,49477048,,51
2022,49477049,,51
2022,49477050,,51
2022,49477053,,51
2022,49477060,,51
2022,50136067,,51
2022,49477083,,51
2022,49477084,,51
2022,50136082,,51
2022,49477091,,51
2022,49477051,,51
2022,49477056,,51
2022,49477062,,51
2022,49477078,,51
2022,49477079,,51
2022,50136105,,51
2022,50136106,,51
2022,51063035,,51
2022,51063036,,51
2022,49477092,,51
2022,49477094,,51
2022,49477097,,51
2022,49477054,,51
2022,49477067,,51
2022,49477070,,51
2022,49477071,,51
2022,49477074,,51
2022,51063046,,51
2022,50136092,,51
2022,50136028,,51
2022,50136062,,51
2022,50136065,,51
2022,50136068,,51
2022,50136087,,51
2022,50136088,,51
2022,50136100,,51
2022,50136107,,51
2022,50136126,,51
2022,50136127,,51
2022,50136128,,51
2022,50136129,,51
2022,50136172,,51
2022,50136194,,51
2022,50136077,,51
2022,50136134,,51
2022,50136164,,51
2022,50136053,,51
2022,50136061,,51
2022,50136085,,51
2022,50136086,,51
2022,50136121,,51
2022,50136145,,51
2022,50136146,,51
2022,50360475,,51
2022,50136156,,51
2022,50136175,,51
2022,50136188,,51
2022,50136222,,51
2022,51063173,,51
2022,50136080,,51
2022,50136231,,51
2022,50136132,,51
2022,51495733,,51
2022,50136199,,51
2022,50136216,,51
2022,50136228,,51
2022,50136229,,51
2022,50136262,,51
2022,50360463,,51
2022,51495720,,51
2022,50136252,,51
2022,50136192,,51
2022,50136225,,51
2022,51062843,,51
2022,50136287,,51
2022,50136322,,51
2022,50136338,,51
2022,50136343,,51
2022,50136344,,51
2022,50136309,,51
2022,50136310,,51
2022,51062842,,51
2022,50360524,,51
2022,50360552,,51
2022,51062872,,51
2022,50360525,,51
2022,51495617,,51
2022,50134173,,51
2022,51061090,,51
2022,51061093,,51
2022,49473593,,51
2022,49473599,,51
2022,50359584,,51
2022,50359585,,51
2022,51494674,,51
2022,49473615,,51
2022,51061098,,51
2022,51061099,,51
2022,50359588,,51
2022,50134175,,51
2022,50134178,,51
2022,50134182,,51
2022,49473627,,51
2022,50134187,,51
2022,50359590,,51
2022,50359586,,51
2022,50359587,,51
2022,49473636,,51
2022,50134191,,51
2022,50359589,,51
2022,50134174,,51
2022,49473653,,51
2022,49473601,,51
2022,49473606,,51
2022,49473611,,51
2022,49473600,,51
2022,49473612,,51
2022,50134176,,51
2022,50134180,,51
2022,50134181,,51
2022,50134185,,51
2022,50134186,,51
2022,49473644,,51
2022,49473603,,51
2022,49473610,,51
2022,49473659,,51
2022,49473660,,51
2022,49473619,,51
2022,49473620,,51
2022,49473609,,51
2022,49473618,,51
2022,49473658,,51
2022,50134190,,51
2022,49473625,,51
2022,49473638,,51
2022,49473664,,51
2022,49473698,,51
2022,49473679,,51
2022,49473680,,51
2022,49473681,,51
2022,49473682,,51
2022,49473634,,51
2022,49473635,,51
2022,50134203,,51
2022,50134204,,51
2022,50134205,,51
2022,49473673,,51
2022,49473675,,51
2022,49473637,,51
2022,49473649,,51
2022,49473657,,51
2022,49473674,,51
2022,49473691,,51
2022,49473701,,51
2022,49473629,,51
2022,50134179,,51
2022,49473630,,51
2022,49473643,,51
2022,49473665,,51
2022,49473631,,51
2022,49473639,,51
2022,49473686,,51
2022,49473751,,51
2022,49473654,,51
2022,49473668,,51
2022,49473656,,51
2022,49473650,,51
2022,49473670,,51
2022,49473683,,51
2022,49473709,,51
2022,49473652,,51
2022,49473703,,51
2022,49473704,,51
2022,50359591,,51
2022,50359592,,51
2022,49473669,,51
2022,49473671,,51
2022,49473662,,51
2022,49473663,,51
2022,49473697,,51
2022,49473716,,51
2022,49473693,,51
2022,49473694,,51
2022,49473702,,51
2022,49473714,,51
2022,49473722,,51
2022,49473759,,51
2022,49473687,,51
2022,49473688,,51
2022,49473695,,51
2022,49473685,,51
2022,49473692,,51
2022,49473672,,51
2022,49473678,,51
2022,49473724,,51
2022,49473666,,51
2022,49473711,,51
2022,49473757,,51
2022,49473780,,51
2022,49473667,,51
2022,49473677,,51
2022,49473717,,51
2022,49473772,,51
2022,49473788,,51
2022,49473789,,51
2022,49473708,,51
2022,49473689,,51
2022,49473690,,51
2022,49473748,,51
2022,51061095,,51
2022,50134177,,51
2022,49473713,,51
2022,49473719,,51
2022,51061100,,51
2022,49473696,,51
2022,49473777,,51
2022,49473699,,51
2022,50134183,,51
2022,49473792,,51
2022,49473812,,51
2022,49473723,,51
2022,49473786,,51
2022,49473746,,51
2022,50134189,,51
2022,49473761,,51
2022,49473796,,51
2022,49473863,,51
2022,49473712,,51
2022,49473715,,51
2022,49473775,,51
2022,50134193,,51
2022,50134198,,51
2022,49473860,,51
2022,49473718,,51
2022,49473720,,51
2022,49473725,,51
2022,49473721,,51
2022,49473745,,51
2022,49473755,,51
2022,49473738,,51
2022,49473778,,51
2022,49473729,,51
2022,49473734,,51
2022,50134214,,51
2022,50134184,,51
2022,49473743,,51
2022,49473747,,51
2022,49473737,,51
2022,49473739,,51
2022,49473740,,51
2022,49473741,,51
2022,49473765,,51
2022,49473767,,51
2022,49473749,,51
2022,49473750,,51
2022,49473756,,51
2022,49473762,,51
2022,49473760,,51
2022,49473803,,51
2022,49473769,,51
2022,50134192,,51
2022,49473840,,51
2022,49473854,,51
2022,49473771,,51
2022,49473797,,51
2022,49473844,,51
2022,49473785,,51
2022,49473799,,51
2022,49473805,,51
2022,49473820,,51
2022,49473779,,51
2022,49473811,,51
2022,49473790,,51
2022,49473875,,51
2022,49473876,,51
2022,49473835,,51
2022,49473869,,51
2022,49473877,,51
2022,49473894,,51
2022,49473808,,51
2022,49473822,,51
2022,49473813,,51
2022,49473891,,51
2022,49473973,,51
2022,49473798,,51
2022,49473964,,51
2022,49473966,,51
2022,50134201,,51
2022,50134202,,51
2022,49473834,,51
2022,49473879,,51
2022,49473893,,51
2022,49473910,,51
2022,49474026,,51
2022,49474028,,51
2022,49473864,,51
2022,49473851,,51
2022,49473865,,51
2022,49473950,,51
2022,49473825,,51
2022,49473889,,51
2022,49473890,,51
2022,49473937,,51
2022,49473902,,51
2022,49473925,,51
2022,50134200,,51
2022,50134213,,51
2022,50134223,,51
2022,49474128,,51
2022,49474002,,51
2022,49474098,,51
2022,49473933,,51
2022,49473997,,51
2022,49473965,,51
2022,49473996,,51
2022,49474014,,51
2022,49474015,,51
2022,49474042,,51
2022,49474159,,51
2022,49474102,,51
2022,49474103,,51
2022,49473985,,51
2022,49474031,,51
2022,49474192,,51
2022,49474047,,51
2022,49474166,,51
2022,49474013,,51
2022,49474179,,51
2022,49474154,,51
2022,49474155,,51
2022,49474156,,51
2022,49474157,,51
2022,49474037,,51
2022,49474158,,51
2022,50134196,,51
2022,50134197,,51
2022,50134206,,51
2022,50134207,,51
2022,50134212,,51
2022,50134215,,51
2022,50134221,,51
2022,50134222,,51
2022,50134194,,51
2022,50134195,,51
2022,49474035,,51
2022,49474160,,51
2022,49474229,,51
2022,49474135,,51
2022,49474234,,51
2022,49474311,,51
2022,49474132,,51
2022,49474060,,51
2022,49474061,,51
2022,49474235,,51
2022,49474269,,51
2022,49474378,,51
2022,49474165,,51
2022,49474169,,51
2022,49474082,,51
2022,49474089,,51
2022,49474099,,51
2022,49474147,,51
2022,49474122,,51
2022,49474184,,51
2022,49474083,,51
2022,49474084,,51
2022,49474109,,51
2022,49474124,,51
2022,49474181,,51
2022,49474244,,51
2022,49474134,,51
2022,49474119,,51
2022,49474163,,51
2022,49474168,,51
2022,49474208,,51
2022,49474148,,51
2022,49474180,,51
2022,49474253,,51
2022,49474282,,51
2022,49474210,,51
2022,49474264,,51
2022,49474153,,51
2022,49474178,,51
2022,49474268,,51
2022,49474458,,51
2022,49474294,,51
2022,49474363,,51
2022,49474245,,51
2022,49474266,,51
2022,49474309,,51
2022,49474343,,51
2022,49474237,,51
2022,49474262,,51
2022,49474295,,51
2022,49474375,,51
2022,49474431,,51
2022,49474225,,51
2022,49474291,,51
2022,49474389,,51
2022,49474562,,51
2022,49474563,,51
2022,49474314,,51
2022,49474351,,51
2022,51061126,,51
2022,51061127,,51
2022,49474406,,51
2022,49474407,,51
2022,49474484,,51
2022,49474365,,51
2022,50134231,,51
2022,50134211,,51
2022,50134218,,51
2022,50134220,,51
2022,51494678,,51
2022,50134228,,51
2022,50134230,,51
2022,49474566,,51
2022,49474627,,51
2022,49474685,,51
2022,49474553,,51
2022,49474277,,51
2022,49474310,,51
2022,49474338,,51
2022,49474339,,51
2022,49474340,,51
2022,49474579,,51
2022,49474598,,51
2022,49474450,,51
2022,49474504,,51
2022,49474565,,51
2022,49474597,,51
2022,49474612,,51
2022,49474366,,51
2022,49474390,,51
2022,49474466,,51
2022,49474555,,51
2022,49474448,,51
2022,49474477,,51
2022,49474587,,51
2022,49474530,,51
2022,50134239,,51
2022,49474660,,51
2022,49474606,,51
2022,49474636,,51
2022,50134209,,51
2022,49474695,,51
2022,49474495,,51
2022,49474496,,51
2022,49474537,,51
2022,50134216,,51
2022,49474519,,51
2022,49474673,,51
2022,49474554,,51
2022,49474599,,51
2022,49474630,,51
2022,50134232,,51
2022,49474617,,51
2022,49474742,,51
2022,49474743,,51
2022,49474754,,51
2022,49474631,,51
2022,49474620,,51
2022,49474639,,51
2022,49474656,,51
2022,49474686,,51
2022,49474704,,51
2022,49474733,,51
2022,49474648,,51
2022,50134208,,51
2022,49474651,,51
2022,49474698,,51
2022,49474744,,51
2022,49474700,,53
2022,49474715,,51
2022,49474720,,51
2022,49474683,,51
2022,49474645,,51
2022,49474699,,51
2022,49474730,,51
2022,49474752,,51
2022,49474759,,51
2022,49474747,,51
2022,49474790,,51
2022,49474657,,51
2022,49474658,,51
2022,50134217,,51
2022,50134229,,51
2022,49474688,,51
2022,49474705,,51
2022,49474758,,51
2022,50134238,,51
2022,50134210,,51
2022,50134219,,51
2022,50134224,,51
2022,50134233,,51
2022,50134235,,51
2022,50134236,,51
2022,50134237,,51
2022,50134225,,51
2022,50134226,,51
2022,50134227,,51
2022,50134478,,51
2022,50134234,,51
2022,50134244,,51
2022,50134240,,51
2022,50134241,,51
2022,50134245,,51
2022,50134249,,51
2022,50134250,,51
2022,50134256,,51
2022,50134258,,51
2022,50134242,,51
2022,50134243,,51
2022,50134255,,51
2022,50134259,,51
2022,50134246,,51
2022,50134251,,51
2022,50134261,,51
2022,50134269,,51
2022,50134247,,51
2022,50134248,,51
2022,50134265,,51
2022,50134268,,51
2022,50134252,,51
2022,50134257,,51
2022,50134260,,51
2022,50134262,,51
2022,50134271,,51
2022,50134272,,51
2022,50134253,,51
2022,50134254,,51
2022,50134264,,51
2022,50134267,,51
2022,50134270,,51
2022,50134278,,51
2022,50134281,,51
2022,50134276,,51
2022,50134277,,51
2022,50134263,,51
2022,50134266,,51
2022,50134280,,51
2022,50134287,,51
2022,50134273,,51
2022,50134279,,51
2022,50134284,,51
2022,50359594,,51
2022,50134288,,51
2022,50134274,,51
2022,50134283,,51
2022,50134518,,51
2022,50134275,,51
2022,50134282,,51
2022,50134285,,51
2022,50134289,,51
2022,50134291,,51
2022,50134295,,51
2022,50134294,,51
2022,50134292,,51
2022,50134301,,51
2022,50134296,,51
2022,50134299,,51
2022,50134306,,51
2022,50134307,,51
2022,50134312,,51
2022,50134315,,51
2022,50134319,,51
2022,50134327,,51
2022,50134321,,51
2022,50134328,,51
2022,46701272,,51
2022,46701279,,51
2022,46701253,,51
2022,46701262,,51
2022,46701275,,51
2022,46701291,,51
2022,46701246,,51
2022,48243976,,51
2022,46701248,,51
2022,46701223,,51
2022,46701256,,51
2022,46701266,,51
2022,46701273,,51
2022,47131757,,51
2022,46701283,,51
2022,46701294,,51
2022,46701301,,51
2022,46701251,,51
2022,46701255,,51
2022,46701261,,51
2022,46701260,,51
2022,46701286,,51
2022,46701298,,51
2022,46701271,,51
2022,46701282,,51
2022,46701302,,51
2022,46701243,,51
2022,46701319,,51
2022,47534693,,51
2022,46701295,,51
2022,46701324,,51
2022,46701350,,51
2022,46701351,,51
2022,46701398,,51
2022,46701304,,51
2022,46701396,,51
2022,47534698,,51
2022,46701270,,51
2022,46701281,,51
2022,46701290,,51
2022,46701297,,51
2022,46701391,,51
2022,46701407,,51
2022,46701303,,51
2022,47131836,,51
2022,46701337,,51
2022,46701342,,51
2022,46701369,,51
2022,46701300,,51
2022,47131888,,51
2022,47131716,,51
2022,47131726,,51
2022,47131739,,51
2022,47131762,,51
2022,46701420,,51
2022,46701312,,51
2022,46701322,,51
2022,46701340,,51
2022,47131731,,51
2022,46701338,,51
2022,47131755,,51
2022,46701311,,51
2022,46701413,,51
2022,46701414,,51
2022,46701313,,51
2022,46701315,,51
2022,46701316,,51
2022,46701328,,51
2022,46701386,,51
2022,46701339,,51
2022,46701347,,51
2022,47131753,,51
2022,47131778,,51
2022,47131779,,51
2022,46701318,,51
2022,46701365,,51
2022,46701374,,51
2022,46701368,,51
2022,46701387,,51
2022,46701388,,51
2022,47131839,,51
2022,47131851,,51
2022,47131771,,51
2022,48244005,,51
2022,48244036,,51
2022,47131767,,51
2022,47131796,,51
2022,47131803,,51
2022,47131784,,51
2022,47131795,,51
2022,47131818,,51
